Date,Symbol,Open,High,Low,Close,Volume,Open Interest,AI_Explanation,AI_Trend
20221107,FUT4,20015,20065,19985,20005,1009,570,"The row was flagged because the Open Interest value of 495 is significantly lower than the previous day's Open Interest of 415, which may indicate a data entry error or anomaly, making it suspicious.","The price of FUT9 showed volatility with a significant drop on 20210415 but recovered and reached a new high on 20210420, while volume spiked on 20210421."
20221107,FUT6,790,920,780,860,1006,373,"The row was flagged due to the unusually low 'Close' price compared to the 'High' and 'Low' prices, potentially indicating a data issue, making it suspicious.","The symbol FUT9 experienced a decrease in price and volume towards the end of the week, coupled with lower open interest, suggesting potential bearish sentiment."
20221107,FUT7,120,255,100,145,923,501,"This row was flagged due to a significant decrease in Open Interest from the previous day, making it likely suspicious and potentially invalid as it may indicate a data entry error or anomaly.","The symbol FUT9 experienced a significant increase in volume on 20210421 compared to the rest of the week, despite fluctuating prices."
20221107,FUT8,110,175,100,110,1210,570,"This row was flagged for having a significant decrease in Open Interest compared to the previous day, which is suspicious and may indicate data input errors.","The price of FUT9 saw a significant drop on 20210422, with a low of 1265, before rebounding back up on 20210426 to close at 1515."
20221107,FUT10,2,2,2,2,1063,495,"The row was flagged by the auto quality check most likely due to a decrease in Open Interest from the previous day, which is suspicious.","The price of FUT9 showed a general downward trend with a significant decrease in volume on 20210422, followed by a slight uptick in price on 20210426."
20221108,FUT1,1475,1625,1475,1470,1104,525,"The row was flagged due to a decrease in Open Interest from the previous day, which is valid given the overall consistency in the data for this symbol.","The price of FUT9 fluctuated significantly throughout the week, with a notable decrease in volume on 20210422 compared to the rest of the week."
20221108,FUT2,320,350,305,275,1213,701,"The row was flagged due to a significant increase in the High value compared to the previous days, indicating a potential anomaly, which may be valid or suspicious depending on market conditions and news events.","The price of the FUT9 symbol fluctuated significantly throughout the week, with both highs and lows showing a wide range, while volume remained relatively stable."
20221108,FUT3,19165,19210,19130,19225,1027,614,"This row was flagged by the quality check likely due to a decrease in open interest from the previous days, which may be considered suspicious.","The price of FUT9 showed a strong upward trend over the week, with a spike in volume on 20210428."
20221108,FUT4,20100,20135,20020,20100,1058,369,"This row was flagged by the auto quality check possibly due to unusually constant values for Open, High, Low, and Close prices throughout the week, indicating potential data accuracy issues.",The price of FUT9 remained stable throughout the week with low volume trading.
20221108,FUT6,745,850,715,805,1119,561,"The row was flagged for having a significant decrease in Open Interest compared to the previous day, which may be suspicious and require further investigation.","The price of symbol FUT9 increased by 25 points between May 3rd and May 4th, with a significant jump in trading volume from 785 to 1071."
20221108,FUT7,140,195,135,140,628,400,"This row was flagged for a potential data error due to a significant increase in Open, High, Low, and Close prices compared to the previous days' data, making it suspicious and likely invalid.","Over the one-week period, the price of the FUT9 symbol showed a consistent increase in both closing price and volume, with a significant jump on May 5th."
20221108,FUT8,145,230,130,200,1044,404,"This row was flagged because the Open, High, Low, and Close prices are all the same, which is highly unusual in commodities futures trading, so it is likely suspicious and may require further investigation.","The price of FUT9 steadily increased over the week, reaching a high of 1575 on May 6th, with the volume also showing consistent growth."
